,location,bath,balcony,price,bhk,sqft
7384,Yelachenahalli,2.0,2.0,50.0,2,1000.0
7386,Yelahanka,2.0,2.0,78.0,2,1326.0
7393,Yelahanka,3.0,2.0,95.0,3,1705.0
7394,Yelahanka,2.0,2.0,80.0,2,1234.0
7395,Yelahanka,2.0,2.0,85.0,2,1315.0
7396,Yelahanka,2.0,1.0,62.5,2,1170.0
7398,Yelahanka,1.0,0.0,45.0,1,697.0
7400,Yelahanka,4.0,2.0,127.0,3,2195.0
7402,Yelahanka,3.0,2.0,95.0,3,1614.0
7404,Yelahanka,1.0,1.0,24.0,1,628.0
7406,Yelahanka,1.0,1.0,38.4,1,654.0
7413,Yelahanka,3.0,1.0,105.0,3,1825.0
7414,Yelahanka,3.0,2.0,96.0,3,1603.0
7415,Yelahanka,2.0,1.0,79.0,2,1304.0
7421,Yelahanka,3.0,2.0,76.3,3,1517.0
7425,Yelahanka,2.0,3.0,85.0,2,1327.0
7428,Yelahanka,3.0,2.0,97.0,3,1566.0
7430,Yelahanka,2.0,2.0,78.0,2,1270.0
7431,Yelahanka,2.0,2.0,80.54,3,1400.0
7433,Yelahanka,2.0,2.0,86.0,2,1322.0
7434,Yelahanka,2.0,1.0,70.0,2,1100.0
7435,Yelahanka,2.0,1.0,70.0,2,1200.0
7437,Yelahanka,5.0,2.0,220.0,5,4000.0
7438,Yelahanka,4.0,2.0,140.0,4,2675.0
7440,Yelahanka,1.0,1.0,37.0,1,654.0
7441,Yelahanka,3.0,2.0,80.01,3,1465.0
7445,Yelahanka,3.0,2.0,83.0,3,1692.0
7450,Yelahanka,3.0,3.0,125.0,3,2145.0
7452,Yelahanka,2.0,2.0,75.0,2,1322.0
7455,Yelahanka,1.0,1.0,26.0,1,602.0
7456,Yelahanka,2.0,1.0,60.0,2,1100.0
7457,Yelahanka,2.0,1.0,100.0,3,1614.0
7458,Yelahanka,3.0,2.0,108.0,3,1890.0
7459,Yelahanka,3.0,2.0,86.0,3,1556.0
7460,Yelahanka,4.0,2.0,85.0,3,1610.0
7466,Yelahanka,3.0,1.0,108.0,3,1859.0
7468,Yelahanka,2.0,2.0,80.0,2,1322.0
7471,Yelahanka,4.0,3.0,175.0,4,2600.0
7472,Yelahanka,2.0,1.0,78.0,2,1305.0
7474,Yelahanka,3.0,3.0,85.61,3,1711.0
7475,Yelahanka,2.0,3.0,75.0,2,1315.0
7476,Yelahanka,6.0,1.0,200.0,6,3600.0
7478,Yelahanka,3.0,2.0,95.0,3,1614.0
7479,Yelahanka,3.0,3.0,105.0,3,1650.0
7484,Yelahanka,4.0,1.0,260.0,4,3990.0
7485,Yelahanka,3.0,2.0,90.0,3,1620.0
7486,Yelahanka,1.0,1.0,36.25,1,654.0
7487,Yelahanka,3.0,2.0,93.0,3,1614.0
7488,Yelahanka,1.0,0.0,30.84,1,694.0
7489,Yelahanka,2.0,2.0,60.0,2,1115.0
7490,Yelahanka,4.0,3.0,140.0,3,2317.0
7491,Yelahanka,3.0,3.0,93.0,3,1653.0
7492,Yelahanka,1.0,1.0,38.0,1,654.0
7494,Yelahanka,2.0,2.0,82.0,2,1445.0
7496,Yelahanka,1.0,1.0,38.0,1,602.0
7497,Yelahanka,1.0,1.0,35.0,1,697.0
7499,Yelahanka,1.0,1.0,36.23,1,682.0
7501,Yelahanka,2.0,2.0,98.0,3,1560.0
7502,Yelahanka,3.0,2.0,107.0,3,1780.0
7503,Yelahanka,2.0,2.0,75.0,3,1342.0
7504,Yelahanka,3.0,2.0,103.0,3,1823.0
7505,Yelahanka,3.0,1.0,104.0,3,1792.0
7506,Yelahanka,2.0,1.0,69.97,2,1304.0
7509,Yelahanka,2.0,2.0,69.23,2,1300.0
7510,Yelahanka,3.0,1.0,91.0,3,1705.0
7512,Yelahanka,3.0,1.0,108.0,3,1835.0
7513,Yelahanka,3.0,3.0,92.0,3,1847.0
7515,Yelahanka,3.0,2.0,109.0,3,1890.0
7516,Yelahanka,1.0,1.0,38.0,1,700.0
7517,Yelahanka,3.0,2.0,85.0,3,1491.0
7518,Yelahanka,5.0,0.0,110.0,4,2088.0
7522,Yelahanka,3.0,3.0,100.0,3,1600.0
7526,Yelahanka,3.0,2.0,85.0,3,1705.0
7527,Yelahanka,2.0,3.0,85.0,3,1350.0
7528,Yelahanka,3.0,2.0,110.0,3,1633.0
7529,Yelahanka,1.0,0.0,42.535,1,827.5
7531,Yelahanka,2.0,3.0,75.0,3,1355.0
7534,Yelahanka,2.0,2.0,58.0,2,1104.0
7536,Yelahanka,2.0,1.0,67.77,2,1175.0
7537,Yelahanka,2.0,1.0,77.9,2,1322.0
7538,Yelahanka,1.0,1.0,33.0,1,602.0
7539,Yelahanka,2.0,3.0,77.0,2,1315.0
7542,Yelahanka,1.0,1.0,25.0,1,567.0
7544,Yelahanka,2.0,1.0,30.0,1,602.0
7546,Yelahanka,2.0,2.0,80.0,2,1234.0
7549,Yelahanka,3.0,1.0,78.0,2,1267.0
7550,Yelahanka,2.0,1.0,78.19,2,1360.0
7552,Yelahanka New Town,1.0,2.0,33.0,1,650.0
7553,Yelahanka New Town,1.0,1.0,20.0,1,500.0
7554,Yelahanka New Town,1.0,1.0,16.5,1,440.0
7555,Yelahanka New Town,3.0,2.0,92.0,3,1610.0
7556,Yelahanka New Town,3.0,2.0,90.0,3,1700.0
7557,Yelahanka New Town,1.0,1.0,20.0,1,650.0
7558,Yelahanka New Town,1.0,1.0,13.5,1,350.0
7560,Yelahanka New Town,2.0,3.0,65.0,2,1385.0
7561,Yelahanka New Town,2.0,1.0,24.0,1,500.0
7562,Yelahanka New Town,1.0,1.0,17.0,1,650.0
7563,Yelahanka New Town,1.0,0.0,16.0,1,450.0
7565,Yelahanka New Town,2.0,2.0,50.0,2,960.0
7567,Yelahanka New Town,2.0,3.0,65.0,3,1209.0
7568,Yelahanka New Town,2.0,2.0,80.0,3,1400.0
7569,Yelahanka New Town,1.0,1.0,15.0,1,450.0
7570,Yelahanka New Town,1.0,1.0,18.0,1,500.0
7571,Yelahanka New Town,2.0,1.0,75.0,3,1420.0
7573,Yelahanka New Town,2.0,0.0,180.0,2,2200.0
7574,Yelahanka New Town,1.0,1.0,20.0,1,488.0
7575,Yelahanka New Town,2.0,1.0,58.0,2,1100.0
7578,Yelahanka New Town,2.0,1.0,44.0,2,1000.0
7579,Yelahanka New Town,1.0,1.0,18.0,1,650.0
7581,Yelahanka New Town,3.0,2.0,150.0,3,1740.0
7582,Yelahanka New Town,2.0,2.0,70.0,2,1290.0
7584,Yelenahalli,2.0,2.0,47.12,2,1240.0
7585,Yelenahalli,2.0,2.0,46.17,2,1200.0
7587,Yelenahalli,2.0,2.0,47.88,2,1260.0
7589,Yelenahalli,2.0,2.0,50.0,2,1175.0
7590,Yelenahalli,3.0,3.0,68.0,3,1650.0
7591,Yelenahalli,2.0,2.0,45.6,2,1200.0
7592,Yelenahalli,2.0,2.0,44.08,2,1160.0
7594,Yeshwanthpur,3.0,3.0,108.0,3,1693.0
7595,Yeshwanthpur,1.0,1.0,36.85,1,667.0
7596,Yeshwanthpur,4.0,0.0,130.0,4,1950.0
7598,Yeshwanthpur,1.0,1.0,36.85,1,665.0
7602,Yeshwanthpur,1.0,1.0,36.85,1,671.0
7603,Yeshwanthpur,3.0,2.0,160.0,3,1852.0
7604,Yeshwanthpur,2.0,0.0,95.815,2,1277.5
7605,Yeshwanthpur,1.0,1.0,36.85,1,668.0
7606,Yeshwanthpur,2.0,2.0,75.84,2,1185.0
7607,Yeshwanthpur,2.0,2.0,100.0,2,1195.0
7608,Yeshwanthpur,3.0,1.0,96.0,3,1313.0
7609,Yeshwanthpur,2.0,2.0,100.0,2,1400.0
7612,Yeshwanthpur,1.0,1.0,36.85,1,673.0
7613,Yeshwanthpur,2.0,0.0,49.475,2,717.0
7615,Yeshwanthpur,1.0,0.0,41.745,1,605.0
7617,Yeshwanthpur,1.0,1.0,36.85,1,669.0
7619,Yeshwanthpur,4.0,3.0,260.0,3,3027.0
7621,Yeshwanthpur,1.0,1.0,36.85,1,670.0
7623,Yeshwanthpur,2.0,2.0,80.0,2,1240.0
7624,Yeshwanthpur,3.0,2.0,110.0,3,1713.0
7625,Yeshwanthpur,2.0,2.0,67.0,2,1144.0
7626,Yeshwanthpur,2.0,2.0,130.0,2,1541.0
7628,Yeshwanthpur,2.0,0.0,100.0,2,1362.0
7629,Yeshwanthpur,1.0,1.0,36.8,1,666.0
7630,Yeshwanthpur,3.0,3.0,140.0,3,1855.0
7632,Yeshwanthpur,2.0,1.0,85.0,2,1165.0
7635,Yeshwanthpur,3.0,2.0,145.0,3,1825.0
7637,Yeshwanthpur,2.0,0.0,54.67,1,994.0
7638,Yeshwanthpur,1.0,0.0,40.0,1,650.0
7639,Yeshwanthpur,3.0,3.0,140.0,3,1855.0
7640,Yeshwanthpur,3.0,1.0,100.0,3,1500.0
7644,Yeshwanthpur,1.0,1.0,36.85,1,674.0
7646,Yeshwanthpur,1.0,1.0,36.85,1,672.0
7649,Yeshwanthpur,2.0,2.0,100.0,2,1195.0
7650,Yeshwanthpur,3.0,3.0,108.0,3,1692.0
7652,Yeshwanthpur,5.0,2.0,185.0,6,2500.0
7656,Yeshwanthpur,3.0,3.0,135.0,3,1855.0
7657,Yeshwanthpur,3.0,3.0,160.0,3,1876.0
7658,other,4.0,2.0,290.0,3,2770.0
7661,other,1.0,0.0,38.0,1,600.0
7664,other,2.0,2.0,185.0,2,1500.0
7666,other,3.0,2.0,240.0,3,4395.0
7667,other,2.0,1.0,55.0,2,845.0
7668,other,3.0,3.0,205.0,3,2511.0
7669,other,2.0,2.0,105.0,3,1660.0
7670,other,2.0,1.0,65.0,2,1200.0
7671,other,3.0,1.0,90.0,3,1200.0
7675,other,2.0,2.0,55.68,2,782.0
7676,other,3.0,3.0,120.0,3,1800.0
7677,other,2.0,2.0,75.0,3,1413.0
7678,other,2.0,1.0,54.0,2,945.0
7679,other,3.0,3.0,110.0,3,1870.0
7680,other,2.0,2.0,85.05,3,1260.0
7684,other,3.0,1.0,150.0,3,1904.0
7685,other,3.0,1.0,175.0,3,2000.0
7688,other,3.0,2.0,100.0,3,1500.0
7690,other,3.0,1.0,115.0,3,1783.0
7691,other,2.0,1.0,70.0,3,912.0
7693,other,3.0,3.0,100.0,3,1580.0
7694,other,3.0,3.0,78.0,3,1415.0
7696,other,4.0,2.0,260.0,3,2405.0
7697,other,2.0,1.0,115.0,2,1500.0
7702,other,2.0,2.0,60.0,2,1060.0
7703,other,8.0,2.0,180.0,8,2600.0
7705,other,2.0,3.0,72.5,2,1285.0
7706,other,3.0,2.0,280.0,3,4050.0
7709,other,2.0,1.0,69.0,2,1280.0
7710,other,3.0,2.0,170.0,3,3045.0
7713,other,2.0,1.0,110.0,2,900.0
7718,other,3.0,3.0,115.0,3,1560.0
7722,other,3.0,2.0,95.0,3,1645.0
7723,other,2.0,0.0,79.0,2,1200.0
7726,other,2.0,0.0,140.0,3,1350.0
7727,other,3.0,0.0,150.0,3,1800.0
7729,other,3.0,1.0,125.0,3,1762.0
7731,other,3.0,0.0,90.0,3,1200.0
7737,other,4.0,3.0,325.0,4,3309.0
7738,other,9.0,3.0,360.0,11,5000.0
7740,other,2.0,2.0,126.0,2,1150.0
7741,other,2.0,1.0,98.0,2,1270.0
7743,other,2.0,1.0,74.0,2,1200.0
7746,other,3.0,2.0,120.0,3,1753.0
7748,other,2.0,1.0,45.0,2,720.0
7751,other,1.0,0.0,41.0,1,700.0
7753,other,2.0,2.0,110.0,2,1353.0
7754,other,2.0,0.0,85.0,1,1200.0
7757,other,2.0,1.0,90.0,3,1325.0
7759,other,2.0,1.0,80.0,2,1056.0
7762,other,2.0,0.0,65.0,2,1200.0
7763,other,1.0,1.0,36.0,1,540.0
7764,other,3.0,1.0,180.0,3,1578.0
7767,other,2.0,0.0,115.0,2,1600.0
7768,other,1.0,1.0,18.5,1,416.0
7771,other,1.0,1.0,60.0,1,834.0
7772,other,4.0,1.0,70.0,3,1125.0
7773,other,5.0,2.0,260.0,4,3000.0
7774,other,5.0,1.0,250.0,6,2160.0
7776,other,1.0,0.0,25.0,1,469.0
7781,other,2.0,2.0,200.0,2,1630.0
7783,other,2.0,0.0,70.0,3,1200.0
7784,other,3.0,0.0,77.0,3,1350.0
7785,other,4.0,0.0,445.0,4,4046.0
7786,other,2.0,2.0,78.34,3,1180.0
7787,other,2.0,2.0,115.0,2,1355.0
7788,other,1.0,0.0,50.0,1,600.0
7789,other,3.0,2.0,165.0,3,1875.0
7790,other,2.0,1.0,55.0,2,600.0
7793,other,3.0,1.0,120.0,3,1750.0
7795,other,2.0,1.0,98.5,3,1092.0
7798,other,3.0,1.0,225.0,3,1855.0
7802,other,1.0,0.0,20.03,1,425.0
7804,other,1.0,1.0,60.0,1,600.0
7805,other,2.0,1.0,140.0,2,1468.0
7806,other,5.0,2.0,550.0,4,4300.0
7808,other,2.0,1.0,55.0,2,775.0
7811,other,3.0,0.0,135.0,3,1352.0
7813,other,3.0,1.0,184.0,3,1976.0
7814,other,3.0,0.0,95.0,3,1200.0
7817,other,2.0,1.0,69.0,2,1180.0
7818,other,1.0,1.0,17.0,1,686.0
7821,other,2.0,2.0,87.0,2,1282.0
7823,other,2.0,2.0,95.0,3,1500.0
7824,other,1.0,1.0,115.0,2,1300.0
7825,other,1.0,1.0,20.0,1,530.0
7826,other,2.0,3.0,80.0,2,1350.0
7828,other,6.0,3.0,125.0,8,2400.0
7829,other,2.0,0.0,62.0,2,1141.0
7831,other,1.0,1.0,40.0,1,950.0
7838,other,3.0,2.0,90.0,3,1480.0
7839,other,3.0,3.0,90.0,3,1600.0
7840,other,4.0,0.0,135.0,4,1200.0
7842,other,3.0,2.0,115.0,3,1500.0
7843,other,3.0,3.0,125.0,3,1824.0
7844,other,1.0,0.0,56.25,1,750.0
7851,other,5.0,3.0,400.0,4,6000.0
7852,other,3.0,2.0,170.0,3,2400.0
7854,other,2.0,2.0,98.0,3,1500.0
7855,other,3.0,3.0,350.0,3,3095.0
7857,other,1.0,1.0,28.0,1,1200.0
7858,other,3.0,3.0,100.0,3,1500.0
7860,other,5.0,1.0,145.0,5,1560.0
7862,other,3.0,1.0,188.0,3,1560.0
7865,other,1.0,1.0,15.0,1,485.0
7871,other,3.0,1.0,130.0,3,1200.0
7872,other,2.0,1.0,67.0,2,1050.0
7873,other,3.0,1.0,105.0,3,1596.0
7877,other,3.0,1.0,85.0,3,1200.0
7879,other,3.0,3.0,88.0,3,1515.0
7881,other,2.0,1.0,80.0,2,1380.0
7885,other,3.0,3.0,450.0,4,3500.0
7886,other,2.0,2.0,65.0,2,1093.0
7888,other,3.0,1.0,95.0,3,1535.0
7890,other,2.0,1.0,62.7,2,1100.0
7893,other,4.0,3.0,280.0,3,2197.0
7895,other,2.0,1.0,60.0,2,1100.0
7896,other,3.0,1.0,172.0,4,1600.0
7897,other,2.0,2.0,85.0,3,1450.0
7898,other,3.0,1.0,166.0,4,2000.0
7902,other,3.0,3.0,100.0,3,1756.0
7903,other,3.0,3.0,92.0,3,1532.0
7904,other,3.0,0.0,110.0,3,1650.0
7905,other,2.0,2.0,66.0,2,1200.0
7907,other,2.0,3.0,122.0,3,1525.0
7911,other,2.0,1.0,130.0,2,1000.0
7913,other,1.0,1.0,180.0,2,3040.0
7915,other,3.0,1.0,120.0,3,1390.0
7917,other,2.0,2.0,68.0,2,1135.0
7918,other,2.0,1.0,55.0,2,900.0
7922,other,3.0,1.0,250.0,3,2500.0
7927,other,3.0,0.0,70.0,3,1168.0
7930,other,3.0,3.0,93.93,3,1515.0
7934,other,4.0,2.0,214.0,6,2700.0
7935,other,3.0,2.0,210.0,3,2000.0
7936,other,4.0,1.0,300.0,5,2400.0
7937,other,3.0,3.0,176.0,3,1760.0
7938,other,1.0,1.0,42.0,1,595.0
7943,other,2.0,2.0,86.0,2,1170.0
7944,other,4.0,3.0,235.0,4,2200.0
7951,other,3.0,3.0,175.0,3,1650.0
7953,other,3.0,3.0,91.86,3,1670.0
7956,other,2.0,1.0,80.0,3,1250.0
7957,other,2.0,3.0,50.0,2,800.0
7958,other,2.0,2.0,150.0,2,1225.0
7960,other,4.0,3.0,367.0,4,3675.0
7961,other,2.0,2.0,150.0,2,1200.0
7964,other,2.0,1.0,80.0,2,1350.0
7966,other,3.0,1.0,110.0,3,1614.0
7967,other,2.0,3.0,73.0,2,1188.0
7968,other,3.0,2.0,90.0,3,1480.0
7969,other,2.0,0.0,42.0,2,680.0
7972,other,2.0,3.0,53.55,2,955.0
7974,other,3.0,1.0,215.0,3,2479.13
7975,other,2.0,0.0,106.0,2,1100.0
7977,other,3.0,2.0,120.0,3,1925.0
7978,other,1.0,1.0,26.0,1,650.0
7980,other,3.0,3.0,207.0,3,2000.0
7981,other,2.0,0.0,110.0,2,1050.0
7989,other,2.0,1.0,110.0,3,1685.0
7991,other,3.0,3.0,110.0,3,1550.0
7992,other,1.0,0.0,20.0,1,500.0
7994,other,4.0,2.0,370.0,3,3155.0
7995,other,3.0,3.0,105.0,3,1765.0
7996,other,2.0,3.0,70.0,2,1265.0
7997,other,2.0,1.0,59.0,2,1012.0
7998,other,2.0,2.0,70.0,3,1270.0
7999,other,4.0,3.0,154.0,3,2045.0
8000,other,4.0,2.0,280.0,6,2400.0
8001,other,2.0,1.0,25.0,1,581.91
8002,other,2.0,2.0,85.0,3,1158.0
8003,other,2.0,2.0,51.0,2,925.0
8004,other,2.0,3.0,110.0,2,1415.0
8007,other,3.0,2.0,155.0,3,1840.0
8008,other,2.0,0.0,60.0,2,824.0
8009,other,2.0,1.0,100.0,3,1340.0
8010,other,2.0,1.0,110.0,3,1620.0
8011,other,3.0,2.0,115.0,3,1533.0
8012,other,3.0,2.0,85.0,3,1560.0
8014,other,1.0,2.0,25.0,1,750.0
8015,other,2.0,3.0,85.0,3,1375.0
8021,other,3.0,3.0,110.0,3,1775.0
8023,other,3.0,2.0,88.0,3,1500.0
8025,other,2.0,1.0,76.0,2,1140.0
8026,other,2.0,1.0,84.0,2,1198.0
8027,other,4.0,1.0,520.0,4,4000.0
8029,other,2.0,2.0,75.0,2,1370.0
8033,other,1.0,1.0,55.0,2,1000.0
8034,other,2.0,2.0,125.0,2,1200.0
8038,other,1.0,1.0,70.0,1,1050.0
8039,other,2.0,0.0,80.0,3,1200.0
8046,other,1.0,0.0,14.0,1,400.0
8048,other,4.0,0.0,150.0,5,1575.0
8050,other,5.0,3.0,629.0,4,4800.0
8051,other,2.0,2.0,70.0,2,1200.0
8052,other,2.0,1.0,60.0,2,1100.0
8053,other,2.0,1.0,79.0,2,1300.0
8055,other,4.0,3.0,350.0,4,3500.0
8057,other,2.0,0.0,110.0,3,1000.0
8064,other,3.0,1.0,260.0,3,2400.0
8065,other,3.0,2.0,85.0,3,1533.0
8068,other,2.0,2.0,83.0,2,1200.0
8069,other,2.0,3.0,110.0,2,1452.55
8070,other,2.0,3.0,105.0,2,1170.0
8071,other,3.0,2.0,91.72,3,1411.0
8073,other,3.0,3.0,375.0,3,3095.0
8075,other,3.0,1.0,78.0,3,1100.0
8078,other,3.0,3.0,120.0,3,1945.0
8080,other,3.0,1.0,165.0,3,1650.0
8081,other,2.0,1.0,150.0,3,1550.0
8083,other,2.0,1.0,75.0,3,1150.0
8084,other,3.0,1.0,74.0,3,1200.0
8085,other,3.0,1.0,86.03,3,1229.0
8086,other,2.0,3.0,61.0,2,1030.0
8087,other,1.0,0.0,32.0,1,600.0
8088,other,2.0,1.0,135.0,2,1165.0
8091,other,4.0,2.0,240.0,4,3000.0
8093,other,2.0,2.0,90.0,2,1315.0
8094,other,2.0,2.0,72.0,2,1210.0
8095,other,9.0,1.0,1000.0,6,11338.0
8097,other,2.0,2.0,68.0,2,1170.0
8098,other,2.0,2.0,110.0,2,1600.0
8100,other,2.0,2.0,75.0,3,1370.0
8102,other,3.0,2.0,224.0,3,1980.0
8104,other,3.0,1.0,97.0,3,1700.0
8105,other,3.0,3.0,160.0,3,1900.0
8107,other,2.0,1.0,75.0,2,1100.0
8109,other,3.0,1.0,420.0,3,3515.0
8111,other,3.0,1.0,135.0,2,1226.0
8112,other,2.0,1.0,70.0,2,1100.0
8116,other,1.0,1.0,41.0,1,700.0
8121,other,3.0,0.0,250.0,3,3000.0
8122,other,2.0,3.0,61.0,2,1100.0
8123,other,1.0,0.0,41.0,1,1260.0
8124,other,1.0,0.0,37.5,1,1500.0
8126,other,3.0,3.0,170.0,3,2167.0
8127,other,2.0,2.0,75.0,2,1165.0
8128,other,4.0,0.0,75.0,3,1272.0
8130,other,5.0,2.0,140.0,5,1600.0
8132,other,2.0,1.0,65.0,3,1000.0
8135,other,1.0,1.0,142.0,2,1463.0
8137,other,3.0,2.0,185.0,3,2401.0
8138,other,2.0,3.0,235.0,3,1875.0
8140,other,1.0,1.0,75.0,1,890.0
8143,other,3.0,2.0,290.0,3,2400.0
8145,other,3.0,2.0,100.0,3,1690.0
8148,other,2.0,0.0,90.0,2,1350.0
8149,other,3.0,2.0,88.0,3,1460.0
8150,other,3.0,2.0,95.0,3,1685.0
8151,other,1.0,0.0,52.0,1,800.0
8152,other,5.0,1.0,280.0,4,4000.0
8153,other,2.0,1.0,70.0,2,792.0
8156,other,5.0,2.0,235.0,5,2400.0
8159,other,1.0,1.0,31.7,1,461.82
8160,other,2.0,0.0,85.0,3,1500.0
8163,other,2.0,1.0,75.0,2,1260.0
8166,other,3.0,2.0,130.0,3,1950.0
8168,other,2.0,2.0,140.0,3,1350.0
8169,other,4.0,3.0,345.0,4,4051.0
8170,other,3.0,3.0,170.0,3,2100.0
8171,other,3.0,2.0,160.0,3,1991.0
8172,other,3.0,2.0,66.0,3,1200.0
8174,other,2.0,1.0,105.0,2,1375.0
8175,other,3.0,2.0,108.0,3,1693.0
8182,other,2.0,2.0,77.5,3,1150.0
8186,other,2.0,2.0,60.0,2,1058.0
8187,other,1.0,1.0,30.0,1,900.0
8188,other,3.0,2.0,150.0,3,1672.0
8191,other,3.0,2.0,139.0,3,1250.0
8192,other,3.0,2.0,130.0,2,1468.0
8196,other,2.0,0.0,145.0,3,1480.0
8200,other,3.0,2.0,200.0,3,2000.0
8203,other,2.0,2.0,75.0,3,1080.0
8204,other,2.0,1.0,150.0,3,2400.0
8206,other,2.0,1.0,75.0,2,1125.0
8207,other,3.0,0.0,95.0,3,1596.0
8208,other,3.0,3.0,123.0,3,1639.0
8210,other,3.0,2.0,199.0,3,1740.0
8211,other,2.0,1.0,90.0,3,1372.0
8216,other,2.0,2.0,63.0,2,925.0
8217,other,3.0,1.0,95.0,4,1200.0
8218,other,2.0,0.0,79.0,2,1200.0
8219,other,3.0,2.0,145.0,4,1584.0
8220,other,3.0,1.0,115.0,3,1570.0
8221,other,3.0,3.0,400.0,3,3000.0
8225,other,3.0,1.0,180.0,3,1750.0
8226,other,1.0,0.0,160.0,2,1500.0
8228,other,1.0,2.0,36.5,1,705.0
8229,other,3.0,3.0,77.0,3,1340.0
8233,other,1.0,1.0,41.0,1,1260.0
8234,other,2.0,1.0,125.0,2,1200.0
8235,other,3.0,2.0,130.0,3,1200.0
8236,other,6.0,2.0,360.0,4,3595.0
8238,other,5.0,1.0,385.0,4,3100.0
8240,other,4.0,1.0,150.0,4,1200.0
8241,other,3.0,0.0,270.0,3,3259.0
8244,other,1.0,1.0,42.0,1,596.0
8245,other,4.0,3.0,110.0,4,1200.0
8246,other,3.0,1.0,190.0,3,1910.0
8249,other,3.0,3.0,149.0,3,1750.0
8251,other,2.0,1.0,63.0,2,985.0
8252,other,2.0,1.0,129.0,2,1300.0
8253,other,2.0,3.0,88.0,3,1490.0
8257,other,1.0,0.0,30.0,1,650.0
8258,other,2.0,2.0,89.99,3,1500.0
8259,other,4.0,2.0,145.0,4,1350.0
8260,other,1.0,1.0,42.0,1,910.0
8263,other,1.0,1.0,22.49,1,532.0
8264,other,3.0,1.0,62.0,3,1060.0
8266,other,2.0,3.0,160.0,2,1550.0
8269,other,2.0,1.0,80.0,2,1000.0
8271,other,2.0,0.0,97.0,3,1500.0
8272,other,4.0,2.0,140.0,3,1865.0
8274,other,4.0,2.0,245.0,4,3500.0
8278,other,2.0,2.0,73.0,3,1320.0
8279,other,6.0,3.0,205.0,6,2150.0
8282,other,3.0,1.0,52.0,2,675.0
8283,other,3.0,2.0,139.0,3,1801.0
8285,other,2.0,1.0,160.0,2,2400.0
8287,other,2.0,1.0,75.0,2,1150.0
8292,other,2.0,2.0,80.0,3,1390.0
8295,other,4.0,0.0,110.0,4,1500.0
8296,other,3.0,3.0,165.0,3,1839.0
8298,other,2.0,1.0,70.0,2,900.0
8300,other,3.0,2.0,149.0,3,1500.0
8303,other,2.0,0.0,50.0,1,750.0
8304,other,3.0,2.0,75.0,2,600.0
8305,other,2.0,3.0,85.0,3,1605.0
8308,other,1.0,1.0,19.5,1,1500.0
8310,other,2.0,0.0,70.0,2,1200.0
8311,other,2.0,1.0,160.0,2,1200.0
8312,other,3.0,3.0,155.0,3,1904.0
8313,other,4.0,3.0,315.0,3,2770.0
8316,other,2.0,2.0,97.78,3,1630.0
8321,other,2.0,1.0,75.0,2,1280.0
8322,other,1.0,1.0,75.0,1,735.0
8323,other,1.0,0.0,24.0,1,500.0
8325,other,4.0,0.0,145.0,3,1200.0
8326,other,2.0,1.0,100.0,2,1200.0
8327,other,3.0,1.0,160.0,3,1200.0
8328,other,2.0,1.0,82.0,3,1265.0
8330,other,3.0,3.0,98.0,3,1850.0
8331,other,4.0,2.0,150.0,4,2360.0
8332,other,2.0,1.0,77.25,2,1030.0
8334,other,3.0,2.0,160.0,3,2000.0
8335,other,2.0,2.0,70.0,3,1300.0
8337,other,2.0,1.0,75.0,2,1380.0
8341,other,3.0,3.0,250.0,3,3100.0
8342,other,2.0,2.0,100.0,2,1190.0
8343,other,3.0,3.0,100.0,3,1827.0
8344,other,3.0,3.0,95.0,3,1500.0
8350,other,3.0,2.0,95.0,3,1645.0
8351,other,4.0,1.0,140.0,4,1200.0
8355,other,2.0,3.0,65.0,2,1097.0
8356,other,3.0,1.0,165.0,4,1600.0
8358,other,2.0,2.0,110.0,2,900.0
8359,other,2.0,1.0,125.0,2,1200.0
8360,other,2.0,3.0,75.0,2,1355.0
8362,other,4.0,2.0,900.0,4,7500.0
8365,other,4.0,3.0,360.0,4,4104.0
8368,other,2.0,1.0,150.0,2,2080.0
8369,other,2.0,2.0,90.0,2,1505.0
8370,other,3.0,3.0,95.75,3,1200.0
8371,other,4.0,3.0,148.0,3,1810.0
8373,other,2.0,1.0,97.0,3,1530.0
8378,other,2.0,1.0,130.0,3,1500.0
8382,other,2.0,2.0,80.0,2,1400.0
8383,other,3.0,2.0,150.0,3,1533.0
8385,other,6.0,2.0,450.0,4,3730.0
8386,other,2.0,0.0,50.0,2,745.0
8388,other,2.0,1.0,95.0,2,1355.0
8389,other,1.0,1.0,49.0,1,833.0
8391,other,2.0,2.0,68.0,2,1220.0
8392,other,3.0,2.0,475.0,4,3811.0
8393,other,3.0,3.0,85.0,3,1545.0
8395,other,2.0,1.0,110.0,2,1350.0
8397,other,2.0,1.0,68.0,3,1200.0
8399,other,4.0,2.0,180.0,5,2000.0
8403,other,4.0,1.0,115.0,4,1280.0
8404,other,3.0,0.0,85.0,3,1200.0
8406,other,3.0,2.0,155.0,3,1655.0
8408,other,2.0,0.0,108.0,3,1200.0
8409,other,2.0,2.0,75.0,2,1200.0
8416,other,4.0,2.0,85.0,4,1350.0
8419,other,3.0,2.0,160.0,3,1550.0
8422,other,3.0,2.0,95.0,3,1758.0
8423,other,5.0,3.0,351.0,4,3179.0
8425,other,3.0,0.0,85.0,2,1200.0
8427,other,1.0,1.0,53.0,1,655.0
8428,other,3.0,3.0,140.0,3,1800.0
